warehouse_code,region_code,id,delivery_date,product_id,name,step_unit,supplier_id,price,quantity
ALQ,BOG,12675206,2023-08-10,56104,Papa Criolla Sin Lavar Tamaño Mixto - Kg,1.0,6225,3500.0,198.0
ALQ,BOG,12441480,2023-07-15,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,30.0
ALQ,BOG,12308797,2023-07-01,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,30.0
ALQ,BOG,12568423,2023-07-29,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,30.0
ALQ,BOG,12243521,2023-06-24,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,30.0
ALQ,BOG,12757293,2023-08-19,355,Jalapeño  Estándar - Kg,0.5,253,7000.0,30.0
ALQ,BOG,12379242,2023-07-08,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,30.0
ALQ,BOG,12632958,2023-08-05,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,15.0
ALQ,BOG,12104103,2023-06-10,355,Jalapeño  Estándar - Kg,0.5,253,7000.0,30.0
ALQ,BOG,12164779,2023-06-17,355,Jalapeño  Estándar - Kg,0.5,253,7000.0,30.0
ALQ,BOG,12818346,2023-08-26,355,Jalapeño  Estándar - Kg,0.5,253,7000.0,30.0
ALQ,BOG,12493499,2023-07-22,355,Jalapeño  Estándar - Kg,0.5,253,7500.0,30.0
ALQ,BOG,12675205,2023-08-10,574,Papa Criolla Lavada Semi (Mediana) - Kg,1.0,6225,4000.0,495.0
ALQ,BOG,12104120,2023-06-10,574,Papa Criolla Lavada Semi (Mediana) - Kg,1.0,2281,3200.0,135.0
ALQ,BOG,12640658,2023-08-07,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,27.0
ALQ,BOG,12796846,2023-08-24,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,16.0
ALQ,BOG,12408894,2023-07-12,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,9.0
ALQ,BOG,12588399,2023-08-01,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,16.0
ALQ,BOG,12199106,2023-06-20,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,3.0
ALQ,BOG,12675050,2023-08-10,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,12.0
ALQ,BOG,12220527,2023-06-22,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,13.0
ALQ,BOG,12199249,2023-06-20,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,10.0
ALQ,BOG,12386385,2023-07-10,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,15.0
ALQ,BOG,12765366,2023-08-21,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,9.0
ALQ,BOG,12023344,2023-06-02,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,11.0
ALQ,BOG,12104990,2023-06-12,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,17.0
ALQ,BOG,12685685,2023-08-11,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,5.0
ALQ,BOG,12042332,2023-06-05,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,19.0
ALQ,BOG,12757332,2023-08-19,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,10.0
ALQ,BOG,12243443,2023-06-24,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,20.0
ALQ,BOG,12080892,2023-06-08,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,6.0
ALQ,BOG,12379228,2023-07-08,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,17.0
ALQ,BOG,12654366,2023-08-08,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,6.0
ALQ,BOG,12737455,2023-08-17,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,16.0
ALQ,BOG,12277067,2023-06-28,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,5.0
ALQ,BOG,12104151,2023-06-10,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,14.0
ALQ,BOG,12158507,2023-06-16,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,7.0
ALQ,BOG,12244431,2023-06-26,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,21.0
ALQ,BOG,12785772,2023-08-23,1374,Espinaca Baby Estándar - Bandeja,1.0,760,800.0,14.0
ALQ,BOG,12461155,2023-07-18,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,26.0
ALQ,BOG,12399140,2023-07-11,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,10.0
ALQ,BOG,12557103,2023-07-28,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,9.0
ALQ,BOG,12399141,2023-07-11,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,2.0
ALQ,BOG,12297466,2023-06-30,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,12.0
ALQ,BOG,12286129,2023-06-29,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,12.0
ALQ,BOG,12546428,2023-07-27,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,10.0
ALQ,BOG,12286750,2023-06-29,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,5.0
ALQ,BOG,12482104,2023-07-20,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,8.0
ALQ,BOG,12419211,2023-07-13,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,4.0
ALQ,BOG,12577078,2023-07-31,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,25.0
ALQ,BOG,12441412,2023-07-15,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,27.0
ALQ,BOG,12386321,2023-07-10,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,16.0
ALQ,BOG,12126320,2023-06-13,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,12.0
ALQ,BOG,12725812,2023-08-16,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,15.0
ALQ,BOG,12775688,2023-08-22,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,14.0
ALQ,BOG,12482093,2023-07-20,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,11.0
ALQ,BOG,12345592,2023-07-05,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,9.0
ALQ,BOG,12139245,2023-06-14,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,9.0
ALQ,BOG,12568620,2023-07-29,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,28.0
ALQ,BOG,12011934,2023-06-01,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,13.0
ALQ,BOG,12536029,2023-07-26,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,9.0
ALQ,BOG,12525869,2023-07-25,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,19.0
ALQ,BOG,12152089,2023-06-15,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,6.0
ALQ,BOG,12151941,2023-06-15,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,4.0
ALQ,BOG,12261562,2023-06-27,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,11.0
ALQ,BOG,12225136,2023-06-23,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,6.0
ALQ,BOG,12323507,2023-07-03,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,12.0
ALQ,BOG,12664281,2023-08-09,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,11.0
ALQ,BOG,12704349,2023-08-14,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,25.0
ALQ,BOG,12747460,2023-08-18,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,6.0
ALQ,BOG,12512438,2023-07-24,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,18.0
ALQ,BOG,12356512,2023-07-06,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,13.0
ALQ,BOG,12632971,2023-08-05,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,11.0
ALQ,BOG,12272915,2023-06-28,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,13.0
ALQ,BOG,12504993,2023-07-22,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,20.0
ALQ,BOG,12091720,2023-06-09,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,8.0
ALQ,BOG,12430434,2023-07-14,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,12.0
ALQ,BOG,12471993,2023-07-19,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,7.0
ALQ,BOG,12379149,2023-07-08,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,13.0
ALQ,BOG,12323426,2023-07-03,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,8.0
ALQ,BOG,12033509,2023-06-03,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,16.0
ALQ,BOG,12179101,2023-06-19,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,11.0
ALQ,BOG,12209601,2023-06-21,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,15.0
ALQ,BOG,12209476,2023-06-21,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,2.0
ALQ,BOG,12335948,2023-07-04,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,8.0
ALQ,BOG,12055136,2023-06-06,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,14.0
ALQ,BOG,12399233,2023-07-11,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,8.0
ALQ,BOG,12610323,2023-08-03,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,13.0
ALQ,BOG,12841496,2023-08-29,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,18.0
ALQ,BOG,12068600,2023-06-07,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,13.0
ALQ,BOG,12697621,2023-08-12,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,35.0
ALQ,BOG,12178448,2023-06-17,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,5.0
ALQ,BOG,12177814,2023-06-17,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,12.0
ALQ,BOG,12335949,2023-07-04,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,1.0
ALQ,BOG,12367988,2023-07-07,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,12.0
ALQ,BOG,12336096,2023-07-04,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,10.0
ALQ,BOG,12620729,2023-08-04,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,17.0
ALQ,BOG,12598241,2023-08-02,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,5.0
ALQ,BOG,12806495,2023-08-25,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1200.0,12.0
ALQ,BOG,12448603,2023-07-17,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,13.0
ALQ,BOG,12493578,2023-07-21,1374,Espinaca Baby Estándar - Bandeja,1.0,760,1100.0,13.0
ALQ,BOG,12126306,2023-06-13,1352,Cilantro Estándar - Atado - 🤑 (Insuperable),1.0,4341,1200.0,467.0
ALQ,BOG,12033318,2023-06-03,1352,Cilantro Estándar - Atado - 🤑 (Insuperable),1.0,4341,750.0,517.0
ALQ,BOG,12230913,2023-06-23,1352,Cilantro Estándar - Atado - 🤑 (Insuperable),1.0,944,2750.0,20.0
ALQ,BOG,12177841,2023-06-17,1352,Cilantro Estándar - Atado - 🤑 (Insuperable),1.0,4341,1000.0,311.0
ALQ,BOG,12104971,2023-06-12,1352,Cilantro Estándar - Atado - 🤑 (Insuperable),1.0,4341,1200.0,621.0
ALQ,BOG,12158130,2023-06-16,1352,Cilantro Estándar - Atado - 🤑 (Insuperable),1.0,4341,1200.0,226.0
ALQ,BOG,12620560,2023-08-04,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,115.0
ALQ,BOG,12493537,2023-07-21,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,100.0
ALQ,BOG,12775768,2023-08-22,426,Plátano Colicero Verde Estándar Kg,1.0,798,1300.0,115.0
ALQ,BOG,12156188,2023-06-16,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,115.0
ALQ,BOG,12716865,2023-08-15,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,115.0
ALQ,BOG,12640727,2023-08-08,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,115.0
ALQ,BOG,12042255,2023-06-06,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,100.0
ALQ,BOG,12266599,2023-06-27,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,115.0
ALQ,BOG,12841320,2023-08-29,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,115.0
ALQ,BOG,12448536,2023-07-18,426,Plátano Colicero Verde Estándar Kg,1.0,798,1300.0,100.0
ALQ,BOG,12023259,2023-06-02,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,100.0
ALQ,BOG,12632881,2023-08-05,426,Plátano Colicero Verde Estándar Kg,1.0,6230,1200.0,483.0
ALQ,BOG,12367855,2023-07-07,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,50.0
ALQ,BOG,12557056,2023-07-28,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,100.0
ALQ,BOG,12747522,2023-08-18,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,138.0
ALQ,BOG,12399083,2023-07-11,426,Plátano Colicero Verde Estándar Kg,1.0,798,1400.0,150.0
ALQ,BOG,12806340,2023-08-25,426,Plátano Colicero Verde Estándar Kg,1.0,798,1300.0,92.0
ALQ,BOG,12199339,2023-06-20,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,161.0
ALQ,BOG,12593461,2023-08-01,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,115.0
ALQ,BOG,12685757,2023-08-11,426,Plátano Colicero Verde Estándar Kg,1.0,798,1200.0,115.0
ALQ,BOG,12231619,2023-06-23,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,115.0
ALQ,BOG,12336036,2023-07-04,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,115.0
ALQ,BOG,12104962,2023-06-13,426,Plátano Colicero Verde Estándar Kg,1.0,798,1500.0,115.0
ALQ,BOG,12379201,2023-07-08,581,Papa Pastusa Lavada  Pareja (Pequeña) - Kg,2.0,5283,850.0,50.0
ALQ,BOG,12187916,2023-06-19,319,Ciruela Roja Estándar Kg,0.5,5627,2080.0,25.0
ALQ,BOG,12704417,2023-08-14,642,Zanahoria Pareja (Pequeña) - Desde 5kg,1.0,4192,905.0,900.0
ALQ,BOG,12549359,2023-07-28,642,Zanahoria Pareja (Pequeña) - Desde 5kg,1.0,4192,905.0,240.0
ALQ,BOG,12187785,2023-06-19,1144,Sandía Baby Estándar - Unidad (Tamaño 🏠),1.0,5146,4400.0,12.0
ALQ,BOG,12187782,2023-06-19,382,Mango Tommy Biche - Kg,1.0,5146,2800.0,96.0
ALQ,BOG,12131221,2023-06-13,936,Cebolla Larga Junca Pony Estándar - Desde 1Kg,1.0,5247,2500.0,78.0
ALQ,BOG,12719328,2023-08-15,457,Zanahoria Cero (Grande) - Sin Seleccionar - Desde 5kg,1.0,4192,711.0,408.0
ALQ,BOG,12704416,2023-08-14,457,Zanahoria Cero (Grande) - Sin Seleccionar - Desde 5kg,1.0,4192,750.0,2400.0
ALQ,BOG,12549358,2023-07-28,457,Zanahoria Cero (Grande) - Sin Seleccionar - Desde 5kg,1.0,4192,562.0,1500.0
ALQ,BOG,12187790,2023-06-19,593,Papa Sabanera Semi (Mediana) - Kg,1.0,5146,5900.0,50.0
ALQ,BOG,12379233,2023-07-08,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,20.0
ALQ,BOG,12654372,2023-08-08,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,31.0
ALQ,BOG,12737460,2023-08-17,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,53.0
ALQ,BOG,12104155,2023-06-10,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,5.0
ALQ,BOG,12158509,2023-06-16,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,25.0
ALQ,BOG,12244435,2023-06-26,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,104.0
ALQ,BOG,12785777,2023-08-23,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,60.0
ALQ,BOG,12461156,2023-07-18,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,30.0
ALQ,BOG,12557101,2023-07-28,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,51.0
ALQ,BOG,12297470,2023-06-30,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,30.0
ALQ,BOG,12286134,2023-06-29,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,49.0
ALQ,BOG,12308791,2023-07-01,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,40.0
ALQ,BOG,12546429,2023-07-27,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,58.0
ALQ,BOG,12577084,2023-07-31,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,60.0
ALQ,BOG,12126325,2023-06-13,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,51.0
ALQ,BOG,12725818,2023-08-16,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,59.0
ALQ,BOG,12775693,2023-08-22,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,51.0
ALQ,BOG,12482096,2023-07-20,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,50.0
ALQ,BOG,12345593,2023-07-05,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,36.0
ALQ,BOG,12139250,2023-06-14,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,56.0
ALQ,BOG,12568626,2023-07-29,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,84.0
ALQ,BOG,12011935,2023-06-01,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1200.0,23.0
ALQ,BOG,12525870,2023-07-25,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,58.0
ALQ,BOG,12640662,2023-08-07,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,130.0
ALQ,BOG,12796851,2023-08-24,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,54.0
ALQ,BOG,12408899,2023-07-12,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,30.0
ALQ,BOG,12588405,2023-08-01,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,51.0
ALQ,BOG,12675055,2023-08-10,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,67.0
ALQ,BOG,12220533,2023-06-22,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,72.0
ALQ,BOG,12199254,2023-06-20,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,61.0
ALQ,BOG,12386391,2023-07-10,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,30.0
ALQ,BOG,12828880,2023-08-28,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,92.0
ALQ,BOG,12151946,2023-06-15,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,49.0
ALQ,BOG,12261567,2023-06-27,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,55.0
ALQ,BOG,12225141,2023-06-23,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,17.0
ALQ,BOG,12323511,2023-07-03,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,57.0
ALQ,BOG,12664285,2023-08-09,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,63.0
ALQ,BOG,12704354,2023-08-14,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,85.0
ALQ,BOG,12747465,2023-08-18,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,37.0
ALQ,BOG,12512439,2023-07-24,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,50.0
ALQ,BOG,12356513,2023-07-06,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,27.0
ALQ,BOG,12632977,2023-08-05,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,20.0
ALQ,BOG,12272921,2023-06-28,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,50.0
ALQ,BOG,12504986,2023-07-22,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,15.0
ALQ,BOG,12765371,2023-08-21,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,51.0
ALQ,BOG,12023345,2023-06-02,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,41.0
ALQ,BOG,12187895,2023-06-19,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,32.0
ALQ,BOG,12685690,2023-08-11,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,57.0
ALQ,BOG,12042333,2023-06-05,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,66.0
ALQ,BOG,12163842,2023-06-16,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,57.0
ALQ,BOG,12716822,2023-08-15,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,65.0
ALQ,BOG,12757337,2023-08-19,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,28.0
ALQ,BOG,12243446,2023-06-24,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,76.0
ALQ,BOG,12080894,2023-06-08,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,57.0
ALQ,BOG,12091725,2023-06-09,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,33.0
ALQ,BOG,12430439,2023-07-14,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,46.0
ALQ,BOG,12471996,2023-07-19,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,34.0
ALQ,BOG,12033511,2023-06-03,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,61.0
ALQ,BOG,12179106,2023-06-19,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,45.0
ALQ,BOG,12209604,2023-06-21,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,47.0
ALQ,BOG,12209478,2023-06-21,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,39.0
ALQ,BOG,12055137,2023-06-06,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,46.0
ALQ,BOG,12399239,2023-07-11,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,30.0
ALQ,BOG,12610329,2023-08-03,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,80.0
ALQ,BOG,12818246,2023-08-26,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,37.0
ALQ,BOG,12808121,2023-08-25,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,20.0
ALQ,BOG,12841502,2023-08-29,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,47.0
ALQ,BOG,12068601,2023-06-07,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,54.0
ALQ,BOG,12697627,2023-08-12,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,105.0
ALQ,BOG,12177819,2023-06-17,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,36.0
ALQ,BOG,12367994,2023-07-07,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,13.0
ALQ,BOG,12336101,2023-07-04,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,52.0
ALQ,BOG,12620732,2023-08-04,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,55.0
ALQ,BOG,12598246,2023-08-02,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,52.0
ALQ,BOG,12818944,2023-08-26,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,10.0
ALQ,BOG,12806498,2023-08-25,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,26.0
ALQ,BOG,12448602,2023-07-17,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1000.0,7.0
ALQ,BOG,12493575,2023-07-21,1360,Lechuga Crespa Morada Estándar - Atado,1.0,760,1100.0,35.0
ALQ,BOG,12220769,2023-06-22,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,228.0
ALQ,BOG,12765223,2023-08-21,12060,Apio Estándar (Grande) - Atado,1.0,4341,600.0,403.0
ALQ,BOG,12796816,2023-08-24,12060,Apio Estándar (Grande) - Atado,1.0,4341,600.0,293.0
ALQ,BOG,12841331,2023-08-29,12060,Apio Estándar (Grande) - Atado,1.0,4341,600.0,253.0
ALQ,BOG,12266365,2023-06-27,12060,Apio Estándar (Grande) - Atado,1.0,4341,800.0,203.0
ALQ,BOG,12504816,2023-07-22,12060,Apio Estándar (Grande) - Atado,1.0,4341,650.0,328.0
ALQ,BOG,12512277,2023-07-24,12060,Apio Estándar (Grande) - Atado,1.0,4341,650.0,319.0
ALQ,BOG,12577064,2023-07-31,12060,Apio Estándar (Grande) - Atado,1.0,4341,600.0,100.0
ALQ,BOG,12323512,2023-07-03,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,272.0
ALQ,BOG,12367746,2023-07-07,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,340.0
ALQ,BOG,12460985,2023-07-18,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,311.0
ALQ,BOG,12471878,2023-07-19,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,56.0
ALQ,BOG,12493458,2023-07-21,12060,Apio Estándar (Grande) - Atado,1.0,4341,650.0,130.0
ALQ,BOG,12209436,2023-06-21,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,283.0
ALQ,BOG,12430432,2023-07-14,12060,Apio Estándar (Grande) - Atado,1.0,4341,650.0,212.0
ALQ,BOG,12828837,2023-08-28,12060,Apio Estándar (Grande) - Atado,1.0,4341,600.0,411.0
ALQ,BOG,12386160,2023-07-10,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,135.0
ALQ,BOG,12336056,2023-07-04,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,266.0
ALQ,BOG,12442100,2023-07-16,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,373.0
ALQ,BOG,12419000,2023-07-13,12060,Apio Estándar (Grande) - Atado,1.0,4341,700.0,255.0
ALQ,BOG,12481931,2023-07-20,12060,Apio Estándar (Grande) - Atado,1.0,4341,650.0,340.0
ALQ,BOG,12151989,2023-06-15,12060,Apio Estándar (Grande) - Atado,1.0,4341,800.0,196.0
